SKU,Nombre Producto,Categoria,Subcategoria,Cantidad Bodega,Unidad,Costo Unitario CLP,Costo Total Bodega CLP,Precio Lista CLP,Estado,Codigo Proveedor,Observaciones
LT-HER-054,DILUYENTE,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E462*G462,0.0,Disponible,,
LT-HER-055,CINTA PARED GRUESA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E463*G463,0.0,Disponible,,
LT-HER-056,ADHESIVO MONTAJE,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E464*G464,0.0,Disponible,,
LT-HER-057,NO MAS CLAVO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E465*G465,0.0,Sin Stock,,
LT-HER-058,AIRE COMPREMIDO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E466*G466,0.0,Sin Stock,,
LT-HER-059,BROCHA 2´´,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E467*G467,0.0,Disponible,,
LT-HER-060,MONTERO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E468*G468,0.0,Sin Stock,,
LT-HER-061,FRAGUE ROJO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,2,UN,0.0,=E469*G469,0.0,Disponible,,
LT-HER-062,YESO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E470*G470,0.0,Sin Stock,,
LT-HER-063,OVEROL LT M,"Herramientas, Equipamiento y EPP",EPP y Seguridad,1,UN,0.0,=E471*G471,0.0,Disponible,,
LT-HER-064,OVEROL INFRA M,"Herramientas, Equipamiento y EPP",EPP y Seguridad,2,UN,0.0,=E472*G472,0.0,Disponible,,
LT-HER-065,CHAQUETILLA LT XL,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E473*G473,0.0,Disponible,,
LT-HER-066,PANTALON JEANS TALLA 48,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E474*G474,0.0,Disponible,,
LT-HER-067,CASCO AZUL,"Herramientas, Equipamiento y EPP",EPP y Seguridad,1,UN,0.0,=E475*G475,0.0,Disponible,,
LT-HER-068,CASO BLANCO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E476*G476,0.0,Disponible,,
LT-HER-069,COLAS DE ARNES ESTROBO CABO DE VIDA NUEVAS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,2,UN,0.0,=E477*G477,0.0,Disponible,,
LT-HER-070,BROCA 20 MM LARGA,"Herramientas, Equipamiento y EPP",Herramientas,1,UN,0.0,=E478*G478,0.0,Disponible,,
LT-HER-071,RIEL DIN,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1.2,MTS,0.0,=E479*G479,0.0,Disponible,,
LT-HER-072,LIJA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E480*G480,0.0,Disponible,,
LT-HER-073,CHAQUETILLA M,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E481*G481,0.0,Disponible,,
LT-HER-074,CHAQUETILLA INFRA M,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E482*G482,0.0,Disponible,,
LT-HER-075,Dobladora EMT 20 MM Naranja,"Herramientas, Equipamiento y EPP",Tuberías y Conductos,1,UN,0.0,=E483*G483,0.0,Disponible,,
LT-HER-076,Dobladora EMT 25 MM Naranja,"Herramientas, Equipamiento y EPP",Tuberías y Conductos,1,UN,0.0,=E484*G484,0.0,Disponible,,
LT-HER-077,Dobladora EMT 32 MM Naranja,"Herramientas, Equipamiento y EPP",Tuberías y Conductos,1,UN,0.0,=E485*G485,0.0,Disponible,,
LT-HER-078,pala,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E486*G486,0.0,Disponible,,
LT-HER-079,susho,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E487*G487,0.0,Disponible,,
LT-HER-080,dobladora de 32 gris sin mango,"Herramientas, Equipamiento y EPP",Accesorios y Varios,2,UN,0.0,=E488*G488,0.0,Disponible,,
LT-HER-081,banco de trabajo,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E489*G489,0.0,Disponible,,
LT-HER-082,plana,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E490*G490,0.0,Disponible,,
LT-HER-083,laucha metalica larga,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E491*G491,0.0,Disponible,,
LT-HER-084,manga plastica trasnparente 4mt de ancho x 5 mt largo,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E492*G492,0.0,Disponible,,
LT-HER-085,cinta de peligro,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E493*G493,0.0,Disponible,,
LT-HER-086,conos grandes,"Herramientas, Equipamiento y EPP",Accesorios y Varios,4,UN,0.0,=E494*G494,0.0,Disponible,,
LT-HER-087,conos chicos,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E495*G495,0.0,Disponible,,
LT-HER-088,tizador,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E496*G496,0.0,Disponible,,
LT-HER-089,herramienta compresion conector recto F Coaxial,"Herramientas, Equipamiento y EPP",Herramientas,1,UN,0.0,=E497*G497,0.0,Disponible,,
LT-HER-090,ENRIQUE LINHG AUTOMATEC,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E498*G498,0.0,Sin Stock,,
LT-ELE-101,Cable C13 Americano,Componentes y Protecciones Eléctricas,Accesorios y Varios,7,UN,0.0,=E499*G499,0.0,Disponible,,Agregado manualmente
LT-ELE-102,Cable C13 Schuko,Componentes y Protecciones Eléctricas,Accesorios y Varios,33,UN,0.0,=E500*G500,0.0,Disponible,,Agregado manualmente
LT-ELE-103,Cable Trebol Schuko,Componentes y Protecciones Eléctricas,Accesorios y Varios,11,UN,0.0,=E501*G501,0.0,Disponible,,Agregado manualmente
LT-RED-101,Cable RCA Estereo,Cableado Estructurado y Redes,Accesorios y Varios,2,UN,0.0,=E502*G502,0.0,Disponible,,Agregado manualmente
